dataset,gloss,num_samples,mean_frames,std_frames,sequence_length_variance
ASL,repeat,5.0,65.4,6.248199740725323,39.04
ASL,staff,5.0,64.4,6.248199740725323,39.04
ASL,respect,7.0,63.85714285714285,6.243363823832045,38.97959183673469
ASL,only,6.0,64.33333333333333,6.236095644623236,38.88888888888889
ASL,happy,8.0,65.875,6.233728819895841,38.859375
ASL,they,5.0,66.0,6.228964600958975,38.8
VSL,môn Kĩ thuật,4.0,88.25,6.219927652312364,38.6875
ASL,blood,5.0,65.4,6.216108107168021,38.64
ASL,average,5.0,63.8,6.209669878504008,38.55999999999999
ASL,challenge,6.0,63.333333333333336,6.209312003399052,38.55555555555555
ASL,vacant,4.0,67.0,6.2048368229954285,38.5
ASL,preschool,3.0,68.66666666666667,6.18241233033047,38.22222222222223
VSL,trường PTCS (cấp 2),3.0,87.33333333333333,6.18241233033047,38.22222222222223
VSL,áo phông,3.0,101.33333333333331,6.18241233033047,38.22222222222223
ASL,motorcycle,7.0,64.28571428571429,6.180945043652553,38.204081632653065
ASL,last week,5.0,64.8,6.1773780845922,38.16
ASL,equal,6.0,65.0,6.164414002968976,38.0
ASL,inside,6.0,65.0,6.164414002968976,38.0
ASL,theme,5.0,63.8,6.144916598294887,37.76
ASL,chicago,3.0,64.33333333333333,6.128258770283413,37.55555555555557
VSL,Mã Lai (nước Ma-lai-xi-a),3.0,75.33333333333333,6.128258770283413,37.55555555555557
VSL,Trung Quốc (nước Trung Quốc),3.0,68.66666666666667,6.128258770283413,37.55555555555557
VSL,bán hàng,3.0,77.33333333333333,6.128258770283413,37.55555555555557
VSL,bắp ngô,3.0,84.66666666666667,6.128258770283413,37.55555555555557
VSL,kiểm tra,3.0,75.33333333333333,6.128258770283413,37.55555555555557
VSL,là gì_,3.0,73.33333333333333,6.128258770283413,37.55555555555557
VSL,thân cây,3.0,108.66666666666669,6.128258770283413,37.55555555555557
VSL,thăm hỏi,3.0,84.33333333333333,6.128258770283413,37.55555555555557
VSL,tiếp tục,3.0,72.33333333333333,6.128258770283413,37.55555555555557
VSL,đẹp không_,3.0,76.33333333333333,6.128258770283413,37.55555555555557
ASL,far,11.0,64.45454545454545,6.125411101062915,37.52066115702479
ASL,balloon,9.0,63.11111111111112,6.118177732416091,37.4320987654321
ASL,light,8.0,63.5,6.082762530298219,37.0
ASL,point,9.0,63.888888888888886,6.081747637068449,36.98765432098766
ASL,check,11.0,64.45454545454545,6.080724184796598,36.97520661157025
ASL,what,12.0,61.833333333333336,6.080478782318234,36.97222222222223
ASL,candle,6.0,64.33333333333333,6.0736223860962,36.88888888888889
ASL,with,8.0,65.875,6.0711922222904455,36.859375
ASL,which,6.0,63.833333333333336,6.066758241067098,36.80555555555555
ASL,christ,4.0,63.5,6.06217782649107,36.75
ASL,congratulations,4.0,63.5,6.06217782649107,36.75
ASL,his,4.0,63.5,6.06217782649107,36.75
ASL,permit,4.0,63.5,6.06217782649107,36.75
ASL,grow up,4.0,66.0,6.041522986797286,36.5
ASL,wash,6.0,66.0,6.027713773341708,36.333333333333336
VSL,cháu nội,3.0,90.33333333333331,6.018490028422597,36.22222222222223
ASL,dolphin,5.0,63.0,6.0,36.0
ASL,s,4.0,66.0,6.0,36.0
VSL,con sư tử,2.0,92.0,6.0,36.0
VSL,ngắt hoa,2.0,86.0,6.0,36.0
ASL,tonight,5.0,65.6,5.986651818838306,35.84
ASL,watermelon,5.0,67.8,5.979966555090422,35.760000000000005
ASL,door,7.0,64.0,5.976143046671968,35.714285714285715
ASL,australia,9.0,62.11111111111112,5.971123930019735,35.65432098765432
ASL,child,9.0,62.11111111111112,5.971123930019735,35.65432098765432
ASL,children,7.0,63.285714285714285,5.969309261650337,35.63265306122449
ASL,jewelry,6.0,62.66666666666666,5.962847939999438,35.55555555555555
ASL,rule,6.0,62.66666666666666,5.962847939999438,35.55555555555555
ASL,thousand,6.0,62.66666666666666,5.962847939999438,35.55555555555554
ASL,throat,5.0,64.4,5.953150426454887,35.44
ASL,invest,7.0,62.42857142857143,5.948760803902005,35.38775510204083
ASL,where,7.0,62.42857142857143,5.948760803902005,35.38775510204083
ASL,gather,6.0,63.66666666666666,5.934831271588285,35.22222222222222
ASL,sit,6.0,63.66666666666666,5.934831271588285,35.22222222222222
ASL,t,4.0,63.75,5.931905258852336,35.1875
VSL,ra ngoài,3.0,66.66666666666667,5.90668171555645,34.88888888888889
VSL,sinh đôi,3.0,81.33333333333333,5.90668171555645,34.88888888888889
VSL,tưới cây,3.0,81.66666666666667,5.90668171555645,34.88888888888889
ASL,bicycle,6.0,64.16666666666667,5.899623340142619,34.80555555555555
ASL,sign,9.0,65.88888888888889,5.896221849520711,34.76543209876544
ASL,heart,8.0,63.0,5.894913061275798,34.75
ASL,purple,8.0,63.0,5.894913061275798,34.75
ASL,skill,4.0,65.5,5.894913061275798,34.75
ASL,appear,7.0,63.71428571428572,5.872801368884133,34.48979591836735
ASL,stink,8.0,63.125,5.861687043846677,34.359375
ASL,mexico,6.0,65.0,5.859465277082316,34.333333333333336
ASL,pound,6.0,67.5,5.852349955359813,34.25
ASL,economy,5.0,63.4,5.851495535331118,34.24000000000001
ASL,progress,4.0,65.75,5.84700778176325,34.1875
ASL,burp,4.0,64.0,5.830951894845301,34.0
ASL,sofa,4.0,64.0,5.830951894845301,34.0
ASL,empty,5.0,63.8,5.81033561853358,33.76
ASL,advanced,4.0,65.25,5.80409338312195,33.6875
ASL,society,5.0,65.0,5.796550698475776,33.6
ASL,often,6.0,63.833333333333336,5.785518319236594,33.47222222222222
ASL,exercise,5.0,69.6,5.782732917920384,33.44
ASL,rich,6.0,64.5,5.766281297335398,33.25
ASL,ice cream,7.0,64.42857142857143,5.7534373044577904,33.10204081632653
ASL,impact,5.0,65.6,5.748043145279966,33.04
ASL,ticket,6.0,64.5,5.737304826019502,32.916666666666664
VSL,quyết định,3.0,92.33333333333331,5.734883511361751,32.888888888888886
ASL,god,7.0,63.285714285714285,5.724989974146823,32.775510204081634
ASL,explode,4.0,64.5,5.722761571129799,32.75
ASL,vice president,4.0,64.75,5.717298313014636,32.6875
VSL,ngày Người khuyết tật Việt Nam 18_4,3.0,118.0,5.715476066494082,32.666666666666664
ASL,stupid,5.0,64.6,5.71314274283428,32.64
ASL,thursday,11.0,62.45454545454545,5.710654099832513,32.61157024793389
ASL,time,8.0,63.125,5.71046189025021,32.609375
ASL,keep,6.0,64.5,5.7081812631812365,32.583333333333336
ASL,fool,5.0,64.8,5.706137047074842,32.559999999999995
ASL,dictionary,6.0,63.833333333333336,5.6984403324262525,32.47222222222222
ASL,brave,5.0,64.0,5.692099788303083,32.4
ASL,join,8.0,64.125,5.688530126491377,32.359375
ASL,physician,6.0,67.66666666666667,5.676462121975467,32.22222222222222
ASL,stadium,6.0,64.83333333333333,5.669117117231649,32.138888888888886
ASL,say,6.0,64.0,5.656854249492381,32.0
VSL,anh rể,3.0,73.0,5.656854249492381,32.0
VSL,con tôm,3.0,77.0,5.656854249492381,32.0
VSL,hỏng,3.0,80.0,5.656854249492381,32.0
VSL,không đẹp,3.0,75.0,5.656854249492381,32.0
VSL,nghệ thuật,3.0,74.0,5.656854249492381,32.0
VSL,ngũ quả,3.0,99.0,5.656854249492381,32.0
VSL,sữa bò,3.0,85.0,5.656854249492381,32.0
VSL,thích thú,3.0,87.0,5.656854249492381,32.0
VSL,thơm,3.0,77.0,5.656854249492381,32.0
VSL,thế nào_,3.0,79.0,5.656854249492381,32.0
ASL,england,5.0,64.6,5.642694391866353,31.84
ASL,hot dog,5.0,64.6,5.642694391866353,31.84
ASL,february,4.0,63.25,5.629165124598851,31.6875
ASL,retreat,4.0,63.25,5.629165124598851,31.6875
ASL,ridiculous,4.0,63.25,5.629165124598851,31.6875
ASL,camera,5.0,62.8,5.6,31.36
ASL,preach,5.0,62.8,5.6,31.36
ASL,destroy,7.0,62.285714285714285,5.5988336977901225,31.34693877551021
ASL,basement,6.0,62.5,5.5901699437494745,31.25
ASL,price,6.0,62.5,5.5901699437494745,31.25
ASL,wow,9.0,63.66666666666666,5.57773351022717,31.11111111111111
ASL,wedding,7.0,62.42857142857143,5.551245493635843,30.81632653061225
ASL,emergency,4.0,65.5,5.545268253204709,30.75
ASL,strawberry,8.0,63.0,5.545268253204709,30.75
ASL,grandfather,7.0,64.0,5.529143565818179,30.571428571428573
ASL,kitchen,7.0,62.57142857142857,5.525451315946777,30.53061224489797
ASL,off,7.0,64.42857142857143,5.525451315946776,30.53061224489796
ASL,discuss,8.0,62.5,5.522680508593631,30.5
ASL,vampire,5.0,64.0,5.513619500836088,30.4
ASL,waste,5.0,63.0,5.513619500836088,30.4
ASL,ski,2.0,65.5,5.5,30.25
VSL,chính phủ,2.0,91.5,5.5,30.25
VSL,quả táo,2.0,75.5,5.5,30.25
ASL,sprint,6.0,64.66666666666667,5.497474167490215,30.22222222222223
ASL,elevator,6.0,66.33333333333333,5.467073155618908,29.88888888888889
ASL,why,11.0,61.72727272727273,5.462115958472657,29.834710743801665
ASL,multiply,6.0,65.16666666666667,5.4594464513864,29.805555555555557
ASL,busy,5.0,63.2,5.455272678794342,29.76
ASL,hurt,5.0,63.8,5.455272678794342,29.76
ASL,mind,5.0,63.2,5.455272678794342,29.76
ASL,pursue,4.0,65.75,5.448623679425842,29.6875
VSL,chúc thọ,3.0,106.66666666666669,5.436502143433363,29.555555555555557
VSL,nghỉ học,3.0,86.66666666666667,5.436502143433363,29.555555555555557
ASL,exaggerate,5.0,63.6,5.425863986500215,29.44
ASL,night,5.0,63.6,5.425863986500215,29.44
ASL,receive,5.0,63.6,5.425863986500215,29.44
ASL,goal,7.0,63.0,5.42481072744215,29.428571428571427
ASL,fancy,7.0,63.42857142857143,5.421047417431507,29.38775510204081
ASL,translate,7.0,63.142857142857146,5.409741779646139,29.26530612244898
ASL,concept,4.0,63.75,5.402545696243577,29.1875
ASL,salad,6.0,66.16666666666667,5.398044913567215,29.13888888888889
ASL,soda,6.0,66.0,5.385164807134504,29.0
ASL,room,11.0,63.63636363636363,5.381326758890452,28.95867768595042
ASL,now,9.0,62.44444444444444,5.377134947805716,28.913580246913583
ASL,sweet,10.0,62.9,5.374941860150675,28.89
ASL,lucky,7.0,63.285714285714285,5.364280958719596,28.77551020408163
ASL,catch,9.0,62.888888888888886,5.363341504954298,28.765432098765437
ASL,woman,11.0,62.27272727272727,5.361324617376994,28.74380165289257
ASL,hospital,7.0,65.14285714285714,5.356666645500764,28.693877551020403
ASL,without,7.0,63.85714285714285,5.356666645500764,28.693877551020403
ASL,engagement,4.0,65.25,5.356071321407137,28.6875
ASL,something,4.0,64.75,5.356071321407137,28.6875
ASL,wish,4.0,64.75,5.356071321407137,28.6875
ASL,honor,6.0,63.5,5.346338310781813,28.58333333333333
ASL,objective,4.0,64.0,5.338539126015656,28.5
ASL,bright,6.0,65.16666666666667,5.3359368645273735,28.472222222222214
ASL,raccoon,7.0,63.0,5.31843156256751,28.285714285714285
ASL,parents,3.0,66.66666666666667,5.312459150169742,28.222222222222214
VSL,mỳ tôm,3.0,87.66666666666667,5.312459150169742,28.222222222222214
ASL,hungry,6.0,64.83333333333333,5.30461015427985,28.13888888888889
VSL,giấy ăn,3.0,85.66666666666667,5.2493385826745405,27.55555555555556
VSL,tuần sau,3.0,83.66666666666667,5.2493385826745405,27.55555555555556
VSL,vì sao_,3.0,70.66666666666667,5.2493385826745405,27.55555555555556
ASL,loud,6.0,63.333333333333336,5.24933858267454,27.555555555555543
ASL,myself,6.0,63.333333333333336,5.24933858267454,27.555555555555543
ASL,avoid,7.0,62.142857142857146,5.248906591678239,27.55102040816326
ASL,tease,8.0,63.625,5.242554243877692,27.484375
ASL,praise,5.0,64.4,5.238320341483518,27.44
ASL,listen,7.0,70.28571428571429,5.2294300622066086,27.34693877551021
ASL,happen,6.0,62.333333333333336,5.21749194749951,27.222222222222225
ASL,nineteen,6.0,62.333333333333336,5.21749194749951,27.222222222222225
ASL,nose,6.0,62.333333333333336,5.21749194749951,27.222222222222225
ASL,refuse,6.0,62.333333333333336,5.21749194749951,27.222222222222225
ASL,pack,5.0,65.0,5.215361924162119,27.2
ASL,aid,5.0,62.6,5.2,27.040000000000003
ASL,conversation,5.0,62.6,5.2,27.040000000000003
ASL,funny,5.0,62.6,5.2,27.040000000000003
ASL,grateful,5.0,62.6,5.2,27.040000000000003
ASL,someday,5.0,62.6,5.2,27.040000000000003
ASL,summon,5.0,62.6,5.2,27.040000000000003
ASL,worthless,5.0,62.6,5.2,27.040000000000003
ASL,bike,4.0,63.0,5.196152422706632,27.0
ASL,dice,4.0,63.0,5.196152422706632,27.0
ASL,freeway,4.0,63.0,5.196152422706632,27.0
ASL,h,4.0,63.0,5.196152422706632,27.0
ASL,statistics,4.0,63.0,5.196152422706632,27.0
ASL,stitch,4.0,63.0,5.196152422706632,27.0
ASL,this,4.0,63.0,5.196152422706632,27.0
ASL,vlog,4.0,63.0,5.196152422706632,27.0
ASL,specific,6.0,63.66666666666666,5.185449728701348,26.88888888888889
VSL,con mèo,3.0,79.66666666666667,5.185449728701348,26.88888888888889
VSL,giấy màu,3.0,86.66666666666667,5.185449728701348,26.88888888888889
VSL,hoạt hình,3.0,80.66666666666667,5.185449728701348,26.88888888888889
VSL,kỉ niệm,3.0,84.66666666666667,5.185449728701348,26.88888888888889
VSL,ngồi,3.0,75.33333333333333,5.185449728701348,26.88888888888889
VSL,nhà trường,3.0,75.66666666666667,5.185449728701348,26.88888888888889
VSL,suýt,3.0,68.66666666666667,5.185449728701348,26.88888888888889
VSL,thuỷ điện,3.0,70.33333333333333,5.185449728701348,26.88888888888889
VSL,ông ngoại,3.0,90.33333333333331,5.185449728701348,26.88888888888889
ASL,south,7.0,62.57142857142857,5.178448274397675,26.81632653061226
ASL,responsible,4.0,64.25,5.165994579942956,26.6875
ASL,candy,13.0,62.0,5.159010042186836,26.615384615384617
ASL,dog,11.0,61.72727272727273,5.153831921112134,26.56198347107439
ASL,towel,5.0,64.2,5.1536394906900505,26.56
ASL,blow,5.0,66.2,5.15363949069005,26.559999999999995
ASL,restaurant,7.0,63.142857142857146,5.138887356744272,26.40816326530613
ASL,everyday,4.0,64.5,5.123475382979799,26.25
ASL,body,6.0,62.66666666666666,5.120763831912404,26.22222222222221
ASL,eighteen,6.0,62.833333333333336,5.112620550059322,26.13888888888889
ASL,green,7.0,64.14285714285714,5.111012519999519,26.122448979591837
ASL,flexible,7.0,63.71428571428572,5.062870041905528,25.632653061224488
ASL,institute,5.0,64.0,5.059644256269407,25.6
ASL,jail,5.0,64.0,5.059644256269407,25.6
ASL,mouth,5.0,64.0,5.059644256269407,25.6
ASL,shame,5.0,63.0,5.059644256269407,25.6
ASL,will,4.0,65.0,5.049752469181039,25.5
ASL,ready,10.0,61.9,5.048762224545736,25.49
ASL,morning,6.0,63.0,5.033222956847166,25.33333333333333
ASL,dive,9.0,61.77777777777778,5.028314888437672,25.283950617283956
ASL,elephant,7.0,63.85714285714285,5.026460595931194,25.265306122448976
ASL,lamp,2.0,65.0,5.0,25.0
ASL,new,9.0,62.0,4.988876515698588,24.88888888888889
VSL,ngày thành lập quân đội nhân dân Việt Nam,3.0,135.66666666666666,4.988876515698588,24.88888888888889
ASL,rock,6.0,63.16666666666666,4.980517599161312,24.80555555555556
ASL,saw,3.0,64.0,4.96655480858378,24.666666666666668
VSL,da ngăm (nước da ngăm đen),3.0,80.0,4.96655480858378,24.666666666666668
VSL,mỗi ngày,3.0,93.0,4.96655480858378,24.666666666666668
VSL,thiết kế,3.0,89.0,4.96655480858378,24.666666666666668
VSL,tôi yêu bạn,3.0,88.0,4.96655480858378,24.666666666666668
VSL,xã hội,3.0,75.0,4.96655480858378,24.666666666666668
ASL,united states,5.0,64.6,4.963869458396342,24.64
ASL,fine,9.0,63.22222222222222,4.961580791503579,24.61728395061728
ASL,know,8.0,61.875,4.960783708246107,24.609375
ASL,feed,6.0,65.5,4.958158260214505,24.58333333333333
ASL,exact,6.0,64.66666666666667,4.955356249106169,24.55555555555556
ASL,fight,7.0,63.42857142857143,4.952838806674204,24.530612244897952
ASL,comment,5.0,64.0,4.939635614091388,24.4
ASL,resign,5.0,66.0,4.939635614091388,24.4
ASL,tie,7.0,63.0,4.928053803045811,24.285714285714285
ASL,lightning,6.0,64.5,4.924428900898052,24.25
ASL,fat,10.0,63.0,4.919349550499537,24.2
ASL,honest,5.0,63.8,4.915282290977803,24.160000000000004
ASL,give up,6.0,63.16666666666666,4.913134324327892,24.13888888888889
ASL,surprise,6.0,63.16666666666666,4.913134324327892,24.13888888888889
ASL,bacon,7.0,62.0,4.898979485566356,24.0
ASL,cold,12.0,62.16666666666666,4.8790937227681495,23.80555555555556
ASL,wrong,8.0,62.75,4.866980583482946,23.6875
ASL,engineer,5.0,68.8,4.833218389437829,23.36
ASL,rope,4.0,65.5,4.8218253804964775,23.25
ASL,adjust,4.0,65.25,4.815340071064556,23.1875
ASL,understand,7.0,63.0,4.810702354423639,23.142857142857142
ASL,form,9.0,63.55555555555556,4.809969071536303,23.135802469135804
ASL,active,5.0,62.4,4.8,23.04
ASL,activity,5.0,62.4,4.8,23.04
ASL,behind,5.0,62.4,4.8,23.04
ASL,bye,5.0,62.4,4.8,23.04
ASL,camp,5.0,62.4,4.8,23.04
ASL,every monday,5.0,62.4,4.8,23.04
ASL,roommate,5.0,63.6,4.8,23.04
ASL,truth,5.0,62.4,4.8,23.04
ASL,wake up,5.0,62.4,4.8,23.04
ASL,face,8.0,63.375,4.794202227691277,22.984375
ASL,much,6.0,64.66666666666667,4.784233364802441,22.88888888888889
ASL,responsibility,6.0,62.333333333333336,4.784233364802441,22.88888888888889
VSL,p,3.0,66.33333333333333,4.784233364802441,22.88888888888889
ASL,worse,6.0,62.833333333333336,4.775516260631468,22.80555555555556
ASL,france,6.0,62.833333333333336,4.775516260631467,22.805555555555557
ASL,knife,6.0,63.833333333333336,4.775516260631467,22.805555555555557
ASL,brochure,4.0,65.25,4.763139720814412,22.6875
ASL,convert,4.0,62.75,4.763139720814412,22.6875
ASL,crocodile,4.0,62.75,4.763139720814412,22.6875
ASL,stuck,4.0,62.75,4.763139720814412,22.6875
ASL,team,6.0,64.5,4.752192476461084,22.58333333333333
ASL,camping,5.0,63.4,4.715930449020639,22.24
ASL,stop,5.0,62.6,4.715930449020639,22.24
ASL,rob,8.0,62.625,4.715334028465004,22.234375
VSL,bắn bi,3.0,73.33333333333333,4.714045207910316,22.222222222222214
VSL,con chuột,3.0,78.66666666666667,4.714045207910316,22.222222222222214
VSL,giấy,3.0,80.33333333333333,4.714045207910316,22.222222222222214
VSL,ham chơi,3.0,97.66666666666669,4.714045207910316,22.222222222222214
VSL,hệ thống,3.0,85.66666666666667,4.714045207910316,22.222222222222214
VSL,máy in,3.0,79.33333333333333,4.714045207910316,22.222222222222214
VSL,ngày của Cha,3.0,104.33333333333331,4.714045207910316,22.222222222222214
VSL,rong chơi,3.0,87.66666666666667,4.714045207910316,22.222222222222214
VSL,rượu,3.0,97.66666666666669,4.714045207910316,22.222222222222214
VSL,tấm vải,3.0,103.66666666666669,4.714045207910316,22.222222222222214
ASL,electrician,5.0,70.6,4.673328578219169,21.840000000000003
ASL,clothes,5.0,62.8,4.664761515876241,21.76
ASL,europe,7.0,63.57142857142857,4.655477353371521,21.6734693877551
ASL,frog,7.0,63.57142857142857,4.655477353371521,21.6734693877551
VSL,huyện,3.0,86.66666666666667,4.642796092394706,21.555555555555557
ASL,banana,9.0,62.888888888888886,4.629481479111036,21.432098765432094
ASL,lobster,7.0,63.71428571428572,4.620274751084637,21.346938775510207
ASL,v,4.0,64.25,4.602988159880492,21.1875
ASL,gang,4.0,65.0,4.58257569495584,21.0
ASL,history,8.0,62.5,4.58257569495584,21.0
ASL,stubborn,7.0,63.85714285714285,4.580348440537542,20.97959183673469
ASL,descend,4.0,64.5,4.55521678957215,20.75
ASL,scared,8.0,63.5,4.55521678957215,20.75
ASL,humble,8.0,62.625,4.553501400021746,20.734375
ASL,bath,7.0,61.85714285714285,4.549052379454473,20.693877551020403
ASL,bathroom,7.0,61.85714285714285,4.549052379454473,20.693877551020403
ASL,beautiful,7.0,61.85714285714285,4.549052379454473,20.693877551020403
ASL,belt,7.0,61.85714285714285,4.549052379454473,20.693877551020403
ASL,must,7.0,61.85714285714285,4.549052379454473,20.693877551020403
ASL,professional,7.0,61.85714285714285,4.549052379454473,20.693877551020403
ASL,tend,3.0,66.0,4.546060565661952,20.666666666666668
VSL,thủ công,3.0,89.0,4.546060565661952,20.666666666666668
ASL,tall,13.0,63.07692307692308,4.531285069237889,20.53254437869822
VSL,liếc nhìn,3.0,84.33333333333333,4.496912521077347,20.22222222222222
VSL,trọc đầu,3.0,85.66666666666667,4.496912521077347,20.22222222222222
ASL,limit,7.0,64.28571428571429,4.494895063586364,20.204081632653065
ASL,dig,5.0,64.2,4.48998886412873,20.160000000000004
ASL,vegetable,5.0,64.8,4.48998886412873,20.160000000000004
ASL,away,6.0,62.833333333333336,4.487637339278753,20.13888888888888
ASL,philosophy,6.0,62.0,4.47213595499958,20.0
ASL,shrimp,6.0,62.0,4.47213595499958,20.0
ASL,suggest,6.0,62.0,4.47213595499958,20.0
ASL,there,6.0,62.0,4.47213595499958,20.0
ASL,sign language,5.0,73.8,4.445222154178574,19.76
ASL,wrap,6.0,65.33333333333333,4.422166387140534,19.55555555555556
ASL,curriculum,6.0,62.16666666666666,4.412734098291241,19.472222222222214
ASL,slip,6.0,62.16666666666666,4.412734098291241,19.472222222222214
ASL,dusk,5.0,62.2,4.4,19.360000000000007
ASL,pennsylvania,5.0,62.2,4.4,19.360000000000007
ASL,white,10.0,62.5,4.387482193696061,19.25
ASL,action,6.0,62.333333333333336,4.384315479321969,19.222222222222225
ASL,bark,8.0,62.25,4.380353866983808,19.1875
ASL,halloween,9.0,64.66666666666667,4.371625682868,19.11111111111111
ASL,baby,9.0,62.22222222222222,4.365973934308556,19.06172839506173
ASL,flute,6.0,64.0,4.358898943540674,19.0
ASL,run,7.0,64.14285714285714,4.356557337707688,18.97959183673469
ASL,few,5.0,63.2,4.354308211415448,18.96
ASL,arrogant,6.0,64.16666666666667,4.336537277085895,18.805555555555557
ASL,disgusted,4.0,62.5,4.330127018922194,18.75
ASL,percent,4.0,62.5,4.330127018922194,18.75
