dataset,label,num_samples,mean_frames,std_frames,min_frames,max_frames,sequence_length_variance
ASL,shrimp,6,62.0,4.47213595499958,60.0,72.0,20.0
ASL,shy,6,65.0,8.774964387392123,60.0,84.0,77.0
ASL,sick,8,68.125,7.801241888314962,60.0,85.0,60.859375
ASL,side,5,60.0,0.0,60.0,60.0,0.0
ASL,sign,9,65.88888888888889,5.896221849520711,60.0,74.0,34.76543209876544
ASL,sign language,5,73.8,4.445222154178574,68.0,79.0,19.76
ASL,silent,5,75.2,20.350921355064,60.0,111.0,414.15999999999997
ASL,silly,10,64.8,6.615134163416491,60.0,79.0,43.760000000000005
ASL,silver,6,63.833333333333336,8.571593913749194,60.0,83.0,73.47222222222221
ASL,similar,6,77.83333333333333,15.741840920157832,60.0,105.0,247.80555555555557
ASL,simple,5,67.8,9.96794863550169,60.0,84.0,99.36000000000001
ASL,sin,4,70.25,10.871407452579449,60.0,88.0,118.1875
ASL,since,8,66.875,9.399966755260362,60.0,86.0,88.359375
ASL,sing,5,65.6,8.912911982062878,60.0,83.0,79.44000000000003
ASL,singer,4,76.0,12.569805089976535,60.0,94.0,158.0
ASL,single,6,65.16666666666667,7.357913351548039,60.0,77.0,54.13888888888889
ASL,siren,6,67.0,8.563488385776752,60.0,83.0,73.33333333333333
ASL,sister,7,65.14285714285714,9.171829096728299,60.0,87.0,84.12244897959185
ASL,sit,6,63.666666666666664,5.934831271588285,60.0,76.0,35.22222222222222
ASL,situation,6,73.16666666666667,13.42158295019216,60.0,91.0,180.13888888888889
ASL,six,6,60.166666666666664,0.37267799624996495,60.0,61.0,0.1388888888888889
ASL,sixteen,6,61.833333333333336,4.099457958749614,60.0,71.0,16.80555555555555
ASL,size,5,69.0,8.270429251254134,60.0,81.0,68.4
ASL,skate,4,77.5,20.694202086574876,60.0,112.0,428.25
ASL,skeleton,5,66.6,8.380930735902785,60.0,80.0,70.24000000000001
ASL,sketch,6,61.5,3.3541019662496847,60.0,69.0,11.25
ASL,ski,2,65.5,5.5,60.0,71.0,30.25
ASL,skill,4,65.5,5.894913061275798,60.0,74.0,34.75
ASL,skin,6,61.0,2.23606797749979,60.0,66.0,5.0
ASL,skinny,6,68.5,14.326548781894402,60.0,99.0,205.25
ASL,skip,4,63.75,6.49519052838329,60.0,75.0,42.1875
ASL,skirt,6,71.83333333333333,15.345104177626888,60.0,98.0,235.4722222222222
ASL,skunk,5,69.4,13.29059818066892,60.0,94.0,176.64000000000001
ASL,sky,8,64.75,7.292976072907411,60.0,80.0,53.1875
ASL,slave,6,68.5,11.89887949906769,60.0,89.0,141.58333333333334
ASL,sleep,6,71.0,12.30176139149729,60.0,88.0,151.33333333333334
ASL,sleepy,5,67.8,11.634431657799189,60.0,90.0,135.35999999999999
ASL,slice,4,68.25,11.583932838203095,60.0,88.0,134.1875
ASL,slip,6,62.166666666666664,4.412734098291241,60.0,72.0,19.472222222222218
ASL,slow,8,76.75,19.556009306604455,60.0,113.0,382.4375
ASL,small,8,64.625,9.577806377245262,60.0,89.0,91.734375
ASL,smart,8,60.75,1.984313483298443,60.0,66.0,3.9375
ASL,smell,5,63.6,6.7111846942250075,60.0,77.0,45.040000000000006
ASL,smile,7,63.57142857142857,8.347063518852309,60.0,84.0,69.6734693877551
ASL,smoking,2,61.0,1.0,60.0,62.0,1.0
ASL,smooth,5,68.6,11.306635220082056,60.0,88.0,127.84
ASL,snack,5,63.4,6.800000000000001,60.0,77.0,46.24000000000001
ASL,snake,7,68.57142857142857,13.626205245326194,60.0,98.0,185.6734693877551
ASL,sneeze,4,65.0,7.54983443527075,60.0,78.0,57.0
ASL,snob,6,61.166666666666664,2.608745973749755,60.0,67.0,6.805555555555556
ASL,snow,10,75.6,20.110693672770218,60.0,119.0,404.44
ASL,snowman,5,77.8,6.49307323229917,69.0,89.0,42.16
ASL,soap,7,69.85714285714286,12.777531299998799,60.0,93.0,163.26530612244898
ASL,soccer,5,74.6,15.589740215924062,60.0,94.0,243.04000000000002
ASL,society,5,65.0,5.796550698475776,60.0,75.0,33.6
ASL,socks,6,71.83333333333333,11.06671686735602,60.0,87.0,122.47222222222221
ASL,soda,6,66.0,5.385164807134504,60.0,73.0,29.0
ASL,sofa,4,64.0,5.830951894845301,60.0,74.0,34.0
ASL,soft,8,68.875,8.57959060794861,60.0,85.0,73.609375
ASL,soldier,4,60.25,0.4330127018922193,60.0,61.0,0.1875
ASL,solid,6,65.33333333333333,7.475887164001935,60.0,81.0,55.88888888888889
ASL,solve,4,64.75,8.227241335952167,60.0,79.0,67.6875
ASL,some,7,67.0,9.16515138991168,60.0,85.0,84.0
ASL,someday,5,62.6,5.2,60.0,73.0,27.040000000000003
ASL,someone,3,66.33333333333333,8.956685895029603,60.0,79.0,80.22222222222223
ASL,something,4,64.75,5.356071321407137,60.0,73.0,28.6875
ASL,sometimes,5,75.6,12.076423311560422,60.0,92.0,145.84
ASL,somewhere,4,88.5,27.115493725912497,61.0,130.0,735.25
ASL,son,10,64.5,7.762087348130012,60.0,86.0,60.25
ASL,song,5,68.4,8.912911982062878,60.0,83.0,79.44000000000001
ASL,soon,11,63.63636363636363,7.061711449432164,60.0,80.0,49.86776859504132
ASL,sore throat,6,81.33333333333333,15.358674711344364,60.0,107.0,235.88888888888889
ASL,sorry,7,74.0,16.388149028228554,60.0,104.0,268.57142857142856
ASL,soul,5,65.0,9.50789145920377,60.0,84.0,90.4
ASL,sound,7,65.28571428571429,6.670067159959286,60.0,79.0,44.48979591836734
ASL,soup,6,68.66666666666667,10.24152766382481,60.0,88.0,104.88888888888887
ASL,sour,7,67.42857142857143,11.647895491794005,60.0,94.0,135.67346938775512
ASL,south,7,62.57142857142857,5.178448274397675,60.0,75.0,26.81632653061226
ASL,south america,6,85.33333333333333,13.523641850067197,66.0,105.0,182.8888888888889
ASL,spain,6,65.83333333333333,9.906507401142388,60.0,87.0,98.1388888888889
ASL,spanish,5,62.2,3.4871191548325386,60.0,69.0,12.16
ASL,speak,5,64.2,8.4,60.0,81.0,70.56000000000002
ASL,special,8,69.0,11.034038245356955,60.0,91.0,121.75
ASL,specific,6,63.666666666666664,5.185449728701348,60.0,71.0,26.88888888888889
ASL,speech,10,65.3,15.569521508382973,60.0,112.0,242.41
ASL,speed,5,65.2,6.3999999999999995,60.0,74.0,40.959999999999994
ASL,spell,6,66.5,8.159861109929098,60.0,82.0,66.58333333333333
ASL,spider,6,67.33333333333333,11.599808427536878,60.0,91.0,134.55555555555557
ASL,spill,4,69.75,16.887495373796554,60.0,99.0,285.1875
ASL,spin,8,64.875,12.89803764143988,60.0,99.0,166.359375
ASL,spirit,7,63.57142857142857,8.347063518852309,60.0,84.0,69.6734693877551
ASL,spit,4,60.0,0.0,60.0,60.0,0.0
ASL,spoon,4,60.0,0.0,60.0,60.0,0.0
ASL,spray,8,68.125,7.30475016684349,60.0,81.0,53.359375
ASL,spread,4,64.75,8.227241335952167,60.0,79.0,67.6875
ASL,spring,6,65.33333333333333,7.652160188832664,60.0,82.0,58.55555555555555
ASL,sprint,6,64.66666666666667,5.497474167490215,60.0,74.0,30.22222222222223
ASL,square,5,70.8,10.342146779078318,60.0,86.0,106.96000000000001
ASL,squeeze,4,64.25,6.2599920127744575,60.0,75.0,39.1875
ASL,squirrel,6,69.16666666666667,12.966838045139951,60.0,88.0,168.13888888888889
ASL,stadium,6,64.83333333333333,5.669117117231649,60.0,74.0,32.138888888888886
ASL,staff,5,64.4,6.248199740725323,60.0,76.0,39.04
ASL,stairs,6,72.5,14.952703211571256,60.0,102.0,223.58333333333334
ASL,stamp,5,71.4,14.136477637657833,60.0,92.0,199.84
ASL,stand,5,64.0,7.5099933422074345,60.0,79.0,56.4
ASL,standard,5,70.2,9.785703858180055,60.0,85.0,95.76
ASL,star,7,75.28571428571429,24.627013540386244,60.0,126.0,606.4897959183673
ASL,stare,7,60.857142857142854,2.099562636671296,60.0,66.0,4.408163265306124
ASL,start,4,62.25,3.897114317029974,60.0,69.0,15.1875
ASL,statistics,4,63.0,5.196152422706632,60.0,72.0,27.0
ASL,stay,9,65.66666666666667,8.393118874676114,60.0,83.0,70.44444444444444
ASL,steal,7,65.42857142857143,7.068181072487418,60.0,78.0,49.95918367346939
ASL,steel,6,67.0,8.366600265340756,60.0,80.0,70.0
ASL,stepfather,2,73.0,3.0,70.0,76.0,9.0
ASL,sticky,5,65.8,10.628264204469138,60.0,87.0,112.96
ASL,still,5,70.0,20.0,60.0,110.0,400.0
ASL,sting,3,62.0,2.8284271247461903,60.0,66.0,8.0
ASL,stink,8,63.125,5.861687043846677,60.0,77.0,34.359375
ASL,stir,4,67.75,13.423393758658799,60.0,91.0,180.1875
ASL,stitch,4,63.0,5.196152422706632,60.0,72.0,27.0
ASL,stomach,7,62.857142857142854,6.599319692829198,60.0,79.0,43.551020408163254
ASL,stop,5,62.6,4.715930449020639,60.0,72.0,22.24
ASL,store,7,62.142857142857146,2.849991049037144,60.0,68.0,8.122448979591839
ASL,story,7,63.714285714285715,8.31030832699942,60.0,84.0,69.0612244897959
ASL,straight,8,63.0,7.566372975210778,60.0,83.0,57.25
ASL,strange,7,65.71428571428571,9.23834069384271,60.0,87.0,85.34693877551021
ASL,straw,7,68.85714285714286,11.166641283350174,60.0,86.0,124.69387755102044
ASL,strawberry,8,63.0,5.545268253204709,60.0,77.0,30.75
ASL,street,6,67.16666666666667,8.6874750199481,60.0,83.0,75.47222222222223
ASL,stress,8,63.625,7.313301238155037,60.0,82.0,53.484375
ASL,stretch,4,68.75,15.155444566227676,60.0,95.0,229.6875
ASL,strict,6,63.666666666666664,7.340905181848412,60.0,80.0,53.888888888888864
ASL,strong,8,63.625,6.854514935427598,60.0,81.0,46.984375
ASL,structure,7,73.85714285714286,21.053866773646334,60.0,114.0,443.26530612244903
ASL,struggle,7,68.0,8.717797887081348,60.0,85.0,76.0
ASL,stubborn,7,63.857142857142854,4.580348440537542,60.0,71.0,20.979591836734695
ASL,stuck,4,62.75,4.763139720814412,60.0,71.0,22.6875
ASL,student,8,69.625,11.863151984190374,60.0,91.0,140.734375
ASL,study,10,73.8,15.644807445283565,60.0,103.0,244.76000000000005
ASL,stupid,5,64.6,5.71314274283428,60.0,73.0,32.64
ASL,subtract,6,66.33333333333333,8.517954892787092,60.0,84.0,72.55555555555554
ASL,subway,5,74.0,16.334013591276335,60.0,99.0,266.8
ASL,sue,4,60.0,0.0,60.0,60.0,0.0
ASL,suffer,5,65.0,7.238784428341543,60.0,79.0,52.4
ASL,sugar,7,64.71428571428571,8.463607567770643,60.0,84.0,71.63265306122449
ASL,suggest,6,62.0,4.47213595499958,60.0,72.0,20.0
ASL,summer,7,61.857142857142854,2.9485382057928993,60.0,67.0,8.693877551020408
ASL,summon,5,62.6,5.2,60.0,73.0,27.040000000000003
ASL,sun,6,71.0,9.504384952922168,60.0,85.0,90.33333333333333
ASL,sunday,8,66.375,7.069962871189636,60.0,78.0,49.984375
ASL,sunrise,4,64.0,6.928203230275509,60.0,76.0,48.0
ASL,sunset,8,78.625,22.64363873144067,60.0,126.0,512.734375
ASL,sunshine,5,70.2,9.239047569960878,60.0,87.0,85.36
ASL,superman,4,70.5,8.200609733428363,60.0,79.0,67.25
ASL,support,6,71.83333333333333,10.41499986664533,60.0,84.0,108.47222222222223
ASL,suppose,4,67.5,8.200609733428363,60.0,81.0,67.25
ASL,sure,5,60.4,0.7999999999999999,60.0,62.0,0.6399999999999999
ASL,surface,6,72.33333333333333,14.337208778404378,60.0,99.0,205.55555555555554
ASL,surgeon,3,75.66666666666667,12.283683848458853,60.0,90.0,150.88888888888889
ASL,surgery,7,64.28571428571429,8.971610553204332,60.0,86.0,80.48979591836735
ASL,surprise,6,63.166666666666664,4.913134324327892,60.0,73.0,24.13888888888889
ASL,surrender,4,66.25,10.825317547305483,60.0,85.0,117.1875
ASL,suspect,6,77.83333333333333,21.85876381581437,60.0,123.0,477.8055555555556
ASL,suspend,4,67.75,8.13557004763649,60.0,79.0,66.1875
ASL,swallow,7,69.57142857142857,10.265853841840961,60.0,87.0,105.38775510204083
ASL,sweater,6,64.33333333333333,6.548960901462833,60.0,77.0,42.88888888888889
ASL,sweden,4,60.5,0.8660254037844386,60.0,62.0,0.75
ASL,sweep,4,79.75,16.037066439969625,60.0,104.0,257.1875
ASL,sweet,10,62.9,5.374941860150675,60.0,75.0,28.889999999999997
ASL,sweetheart,6,71.0,14.445299120013633,60.0,101.0,208.66666666666666
ASL,swim,4,70.0,10.222524150130436,60.0,83.0,104.5
ASL,swimming,6,78.33333333333333,14.806154876341875,64.0,103.0,219.22222222222226
ASL,swimsuit,5,82.4,12.90891165048394,66.0,104.0,166.64000000000001
ASL,swing,4,78.75,14.306903927824496,60.0,95.0,204.6875
ASL,switzerland,6,69.66666666666667,10.842303978193728,60.0,89.0,117.55555555555556
ASL,symbol,6,65.0,9.899494936611665,60.0,87.0,98.0
ASL,sympathy,4,83.25,12.910751333675357,64.0,96.0,166.6875
ASL,t,4,63.75,5.931905258852336,60.0,74.0,35.1875
ASL,table,5,68.6,13.965672200076874,60.0,96.0,195.04000000000002
ASL,take,11,62.36363636363637,4.22702834093188,60.0,74.0,17.867768595041323
ASL,take turns,7,70.57142857142857,12.959906777190545,60.0,97.0,167.9591836734694
ASL,take up,4,62.25,3.897114317029974,60.0,69.0,15.1875
ASL,tale,6,69.33333333333333,12.631530214330946,60.0,90.0,159.55555555555557
ASL,talent,4,66.5,7.399324293474371,60.0,78.0,54.75
ASL,talk,7,64.14285714285714,10.147886077244594,60.0,89.0,102.9795918367347
ASL,tall,13,63.07692307692308,4.531285069237889,60.0,74.0,20.53254437869822
ASL,tan,5,70.6,13.821722034536798,60.0,94.0,191.04000000000002
ASL,taste,6,65.83333333333333,6.542595475463507,60.0,76.0,42.80555555555555
ASL,tea,7,64.14285714285714,8.626016651114588,60.0,85.0,74.40816326530613
ASL,teach,7,63.42857142857143,6.298687910013887,60.0,78.0,39.6734693877551
ASL,teacher,8,66.75,10.580051984749414,60.0,90.0,111.9375
ASL,team,6,64.5,4.752192476461084,60.0,71.0,22.583333333333332
ASL,tease,8,63.625,5.242554243877692,60.0,75.0,27.484375
ASL,technology,5,83.4,19.272778730634563,60.0,107.0,371.43999999999994
ASL,teeth,4,64.0,6.928203230275509,60.0,76.0,48.0
ASL,telephone,6,61.166666666666664,1.2133516482134197,60.0,63.0,1.472222222222222
ASL,telescope,5,63.6,7.2,60.0,78.0,51.839999999999996
ASL,television,6,66.0,7.505553499465135,60.0,81.0,56.333333333333336
ASL,tell,10,61.1,3.3000000000000003,60.0,71.0,10.890000000000002
ASL,temperature,8,83.375,29.495497537759896,60.0,144.0,869.984375
ASL,temple,6,67.66666666666667,12.565384549980509,60.0,94.0,157.88888888888889
ASL,tempt,3,62.333333333333336,2.0548046676563256,60.0,65.0,4.222222222222222
ASL,ten,5,65.4,10.8,60.0,87.0,116.64000000000001
ASL,tend,3,66.0,4.546060565661952,60.0,71.0,20.666666666666668
ASL,tender,6,73.66666666666667,12.050818321683478,62.0,99.0,145.2222222222222
ASL,tennis,6,72.83333333333333,11.349253524155479,60.0,89.0,128.80555555555554
ASL,tent,8,64.375,10.839020942871178,60.0,93.0,117.484375
ASL,terrible,6,70.0,15.275252316519467,60.0,100.0,233.33333333333334
ASL,test,8,63.75,6.796138609534093,60.0,79.0,46.1875
ASL,testify,5,61.0,1.2649110640673518,60.0,63.0,1.6
ASL,texas,3,66.0,8.48528137423857,60.0,78.0,72.0
ASL,text,6,65.5,10.610529361598003,60.0,89.0,112.58333333333333
ASL,thailand,6,62.666666666666664,3.9440531887330774,60.0,70.0,15.555555555555557
ASL,than,4,68.5,8.5,60.0,77.0,72.25
ASL,thank you,7,64.28571428571429,7.740695533796609,60.0,82.0,59.91836734693878
ASL,thankful,5,61.6,3.1999999999999997,60.0,68.0,10.239999999999998
ASL,thanksgiving,13,73.3076923076923,32.96241359577862,60.0,185.0,1086.5207100591713
ASL,that,4,62.0,3.4641016151377544,60.0,68.0,12.0
ASL,theater,4,72.5,12.519984025548915,60.0,86.0,156.75
ASL,their,5,65.0,7.745966692414834,60.0,80.0,60.0
ASL,them,5,70.8,9.495261976375375,60.0,84.0,90.16
ASL,theme,5,63.8,6.144916598294887,60.0,76.0,37.76
ASL,themselves,7,61.714285714285715,2.913725436338734,60.0,68.0,8.489795918367346
ASL,then,5,65.6,11.2,60.0,88.0,125.43999999999998
ASL,theory,10,67.9,13.931618714277247,60.0,101.0,194.09
ASL,therapy,6,63.0,6.708203932499369,60.0,78.0,45.0
ASL,there,6,62.0,4.47213595499958,60.0,72.0,20.0
ASL,therefore,3,66.33333333333333,8.956685895029603,60.0,79.0,80.22222222222223
ASL,thermometer,5,73.0,17.274258305351346,60.0,106.0,298.4
ASL,they,5,66.0,6.2289646009589745,60.0,77.0,38.8
ASL,thick,5,60.0,0.0,60.0,60.0,0.0
ASL,thin,16,61.75,3.031088913245535,60.0,70.0,9.1875
ASL,thing,6,61.666666666666664,3.72677996249965,60.0,70.0,13.888888888888891
ASL,think,7,64.28571428571429,6.860118402024554,60.0,77.0,47.06122448979592
ASL,third,7,60.0,0.0,60.0,60.0,0.0
ASL,thirsty,8,72.625,13.350444749146,60.0,99.0,178.234375
ASL,this,4,63.0,5.196152422706632,60.0,72.0,27.0
ASL,thousand,6,62.666666666666664,5.962847939999438,60.0,76.0,35.55555555555554
ASL,three,7,60.0,0.0,60.0,60.0,0.0
ASL,thrill,5,60.8,1.5999999999999999,60.0,64.0,2.5599999999999996
ASL,throat,5,64.4,5.9531504264548865,60.0,75.0,35.44
ASL,through,5,71.2,16.678129391511508,60.0,103.0,278.15999999999997
ASL,throw,7,60.857142857142854,1.726149424799225,60.0,65.0,2.9795918367346954
ASL,thursday,11,62.45454545454545,5.710654099832513,60.0,79.0,32.61157024793389
ASL,ticket,6,64.5,5.737304826019502,60.0,74.0,32.916666666666664
ASL,tie,7,63.0,4.928053803045811,60.0,73.0,24.285714285714285
ASL,tiger,9,64.11111111111111,7.69479541919146,60.0,84.0,59.20987654320988
ASL,time,8,63.125,5.71046189025021,60.0,77.0,32.609375
ASL,tiptoe,4,91.25,24.138920854089562,71.0,132.0,582.6875
ASL,tired,7,68.71428571428571,8.907689867497083,60.0,86.0,79.34693877551021
ASL,tissue,6,64.33333333333333,9.689627902499089,60.0,86.0,93.88888888888887
ASL,title,5,68.0,12.790621564255586,60.0,93.0,163.6
ASL,to,7,64.85714285714286,7.6798171746946355,60.0,77.0,58.97959183673469
ASL,toast,10,68.4,14.1718029904455,60.0,105.0,200.84
ASL,tobacco,4,80.25,33.92178503557854,60.0,139.0,1150.6875
ASL,today,9,64.66666666666667,6.306962642808166,60.0,78.0,39.77777777777777
ASL,together,6,62.5,3.905124837953327,60.0,71.0,15.25
ASL,toilet,5,63.0,4.2895221179054435,60.0,71.0,18.4
ASL,toilet paper,4,68.75,7.119515432949071,64.0,81.0,50.6875
ASL,tolerate,4,76.75,16.315253599009733,60.0,95.0,266.1875
ASL,tomato,8,61.0,2.6457513110645907,60.0,68.0,7.0
ASL,tomorrow,7,61.142857142857146,2.415933503612538,60.0,67.0,5.836734693877553
ASL,tongue,5,60.0,0.0,60.0,60.0,0.0
ASL,tonight,5,65.6,5.986651818838306,60.0,76.0,35.839999999999996
ASL,tooth,6,68.0,11.32843031197762,60.0,85.0,128.33333333333334
ASL,toothbrush,5,65.4,10.8,60.0,87.0,116.64000000000001
ASL,top,6,64.33333333333333,6.774133810967191,60.0,78.0,45.888888888888886
ASL,topic,7,66.0,9.856107606091623,60.0,86.0,97.14285714285714
ASL,tornado,5,70.0,14.085453489327207,60.0,96.0,198.4
ASL,torture,4,75.0,16.0312195418814,60.0,98.0,257.0
ASL,total,5,69.0,8.988882021697693,60.0,84.0,80.8
ASL,touch,5,64.2,7.909487973314076,60.0,80.0,62.56
ASL,tough,6,65.83333333333333,8.493461537493937,60.0,81.0,72.13888888888889
ASL,tournament,7,65.85714285714286,8.982977098435708,60.0,84.0,80.69387755102039
ASL,towel,5,64.2,5.1536394906900505,60.0,71.0,26.560000000000002
ASL,tower,3,69.66666666666667,9.177266598624136,60.0,82.0,84.22222222222223
ASL,town,9,74.44444444444444,35.24552331261726,60.0,173.0,1242.2469135802467
ASL,trade,13,69.38461538461539,17.063404212337275,60.0,116.0,291.15976331360946
ASL,tradition,5,62.0,4.0,60.0,70.0,16.0
ASL,traffic,6,68.83333333333333,13.704216707114476,60.0,97.0,187.80555555555554
ASL,train,9,65.66666666666667,8.831760866327848,60.0,89.0,78.00000000000001
ASL,tranquil,5,77.2,20.468512403201167,60.0,113.0,418.96000000000004
ASL,transfer,8,64.375,8.061288668693114,60.0,83.0,64.984375
ASL,transform,4,81.0,18.907670401189037,60.0,108.0,357.5
ASL,translate,7,63.142857142857146,5.409741779646139,60.0,75.0,29.26530612244898
ASL,travel,9,68.0,13.308309851784752,60.0,100.0,177.11111111111111
ASL,tree,6,66.33333333333333,9.60324019392529,60.0,87.0,92.22222222222223
ASL,triangle,6,72.5,11.29527924990495,60.0,87.0,127.58333333333333
ASL,trip,5,62.0,2.449489742783178,60.0,65.0,6.0
ASL,trophy,5,75.0,16.516658257650064,60.0,103.0,272.8
ASL,trouble,5,62.0,4.0,60.0,70.0,16.0
ASL,truck,6,68.83333333333333,17.20868643705524,60.0,107.0,296.13888888888886
ASL,true,5,60.4,0.7999999999999999,60.0,62.0,0.6399999999999999
ASL,trust,6,61.666666666666664,3.72677996249965,60.0,70.0,13.888888888888891
ASL,truth,5,62.4,4.8,60.0,72.0,23.04
ASL,try,6,66.33333333333333,9.410396142328736,60.0,84.0,88.55555555555554
ASL,tuesday,7,65.57142857142857,6.608590574983073,60.0,80.0,43.673469387755105
ASL,turkey,7,63.714285714285715,8.31030832699942,60.0,84.0,69.06122448979592
ASL,turn,4,60.75,1.299038105676658,60.0,63.0,1.6875
ASL,turtle,5,60.6,0.8,60.0,62.0,0.64
ASL,tutor,5,70.2,13.6,60.0,94.0,184.96
ASL,tv,2,60.0,0.0,60.0,60.0,0.0
ASL,twin,5,61.8,3.6,60.0,69.0,12.959999999999999
ASL,two,6,61.5,2.140872096444188,60.0,65.0,4.583333333333333
ASL,type,5,65.8,10.166612021711067,60.0,86.0,103.36000000000001
ASL,u,4,63.25,3.418698582794336,60.0,68.0,11.6875
ASL,ugly,9,62.77777777777778,3.3591592128513277,60.0,68.0,11.283950617283951
ASL,umbrella,6,67.83333333333333,8.029459646963936,60.0,79.0,64.47222222222221
ASL,uncle,6,65.66666666666667,6.674994798166928,60.0,78.0,44.55555555555555
ASL,under,5,63.6,6.7111846942250075,60.0,77.0,45.040000000000006
ASL,understand,7,63.0,4.810702354423639,60.0,72.0,23.142857142857142
ASL,underwear,8,63.625,6.283659363778403,60.0,75.0,39.484375
ASL,unique,6,67.33333333333333,7.386173268720112,60.0,76.0,54.55555555555555
ASL,united states,5,64.6,4.963869458396342,60.0,72.0,24.639999999999997
ASL,university,7,67.0,7.010196655077313,60.0,79.0,49.142857142857146
ASL,until,7,65.28571428571429,8.39582014566578,60.0,80.0,70.48979591836736
ASL,up,7,61.57142857142857,3.4582052676886295,60.0,70.0,11.959183673469386
ASL,upset,9,65.11111111111111,9.302860306193102,60.0,83.0,86.54320987654322
ASL,upstairs,3,60.0,0.0,60.0,60.0,0.0
ASL,use,5,71.4,11.723480711802276,60.0,90.0,137.44
ASL,v,4,64.25,4.602988159880492,60.0,71.0,21.1875
ASL,vacant,4,67.0,6.2048368229954285,60.0,75.0,38.5
ASL,vacation,6,65.66666666666667,7.586537784494027,60.0,81.0,57.55555555555554
ASL,vague,4,69.75,10.779030568655049,60.0,88.0,116.1875
ASL,valley,4,67.0,7.3824115301167,60.0,79.0,54.5
ASL,value,3,66.33333333333333,8.956685895029603,60.0,79.0,80.22222222222223
ASL,vampire,5,64.0,5.513619500836088,60.0,74.0,30.4
ASL,vegetable,5,64.8,4.48998886412873,60.0,72.0,20.160000000000004
ASL,verb,4,65.25,7.980444849756184,60.0,79.0,63.6875
ASL,very,6,62.166666666666664,3.387066905483596,60.0,69.0,11.472222222222223
ASL,vice president,4,64.75,5.717298313014636,60.0,74.0,32.6875
ASL,viewpoint,5,64.8,7.756287771866126,60.0,80.0,60.15999999999999
ASL,violin,7,79.42857142857143,14.16088317319573,60.0,100.0,200.53061224489798
ASL,visit,9,64.44444444444444,8.642416214502248,60.0,85.0,74.69135802469135
ASL,visitor,5,80.2,13.302631318652713,60.0,98.0,176.96
ASL,visualize,5,78.8,19.782820830205182,60.0,114.0,391.36
