dataset,gloss,video,path,left_valid_ratio,right_valid_ratio,left_motion_magnitude,right_motion_magnitude,left_trajectory_length,right_trajectory_length,left_motion_std,right_motion_std,activity_type
ASL,address,01018.npz,dataset\ASL\address\01018.npz,1.0,1.0,0.0029534806963056326,0.004145913291722536,0.1742553561925888,0.24460887908935547,0.004093438386917114,0.005360323470085859,two_hand
ASL,address,01024.npz,dataset\ASL\address\01024.npz,0.9,0.9,0.009740136563777924,0.011518867686390877,0.5162272453308105,0.6104999780654907,0.011983003467321396,0.014518841169774532,two_hand
ASL,adjective,01064.npz,dataset\ASL\adjective\01064.npz,0.9,0.9,0.013872729614377022,0.01474793441593647,0.7352546453475952,0.7816405296325684,0.020272012799978256,0.01504950039088726,two_hand
ASL,adjective,01065.npz,dataset\ASL\adjective\01065.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,adjective,01066.npz,dataset\ASL\adjective\01066.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,adjective,01068.npz,dataset\ASL\adjective\01068.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,adjust,01073.npz,dataset\ASL\adjust\01073.npz,0.8840579710144928,0.8840579710144928,0.01504429616034031,0.011708916164934635,0.9026577472686768,0.7025349736213684,0.017758304253220558,0.012819771654903889,two_hand
ASL,adjust,01074.npz,dataset\ASL\adjust\01074.npz,0.8450704225352113,0.8450704225352113,0.012537935748696327,0.01325984112918377,0.7397382259368896,0.7823306322097778,0.01949743740260601,0.0159009862691164,two_hand
ASL,adjust,01076.npz,dataset\ASL\adjust\01076.npz,1.0,1.0,0.005393486004322767,0.006008348893374205,0.31821566820144653,0.35449257493019104,0.00611681304872036,0.006495625711977482,two_hand
ASL,adjust,01079.npz,dataset\ASL\adjust\01079.npz,0.819672131147541,0.819672131147541,0.0070547619834542274,0.007497020531445742,0.34568333625793457,0.36735400557518005,0.010030308738350868,0.010606481693685055,two_hand
ASL,admire,01100.npz,dataset\ASL\admire\01100.npz,0.8095238095238095,0.8095238095238095,0.006942722015082836,0.007395192980766296,0.34713611006736755,0.3697596490383148,0.011545519344508648,0.00775810144841671,two_hand
ASL,admire,01101.npz,dataset\ASL\admire\01101.npz,0.9080459770114943,0.9080459770114943,0.004677357152104378,0.003531272290274501,0.36483386158943176,0.27543923258781433,0.010127142071723938,0.008058229461312294,two_hand
ASL,admire,01103.npz,dataset\ASL\admire\01103.npz,0.9833333333333333,0.9833333333333333,0.004955183248966932,0.006194111425429583,0.28740063309669495,0.3592584729194641,0.005959864240139723,0.0076127564534544945,two_hand
ASL,admire,01107.npz,dataset\ASL\admire\01107.npz,0.9344262295081968,0.9344262295081968,0.009755557402968407,0.013404741883277893,0.5463111996650696,0.750665545463562,0.008262003771960735,0.011065490543842316,two_hand
ASL,admire,65020.npz,dataset\ASL\admire\65020.npz,0.8333333333333334,0.8333333333333334,0.008379606530070305,0.006617133039981127,0.4106007218360901,0.3242395222187042,0.015138617716729641,0.011081274598836899,two_hand
ASL,admit,01118.npz,dataset\ASL\admit\01118.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,admit,01120.npz,dataset\ASL\admit\01120.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,admit,01122.npz,dataset\ASL\admit\01122.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,admit,01127.npz,dataset\ASL\admit\01127.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,admit,65021.npz,dataset\ASL\admit\65021.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,adopt,01157.npz,dataset\ASL\adopt\01157.npz,0.9,0.9,0.007635002955794334,0.007321174256503582,0.4046551585197449,0.388022243976593,0.013300408609211445,0.010414871387183666,two_hand
ASL,adopt,01158.npz,dataset\ASL\adopt\01158.npz,1.0,1.0,0.0009347065933980048,0.0015123796183615923,0.0551476888358593,0.08923039585351944,0.002437369432300329,0.0033374440390616655,low_hand_activity
ASL,adopt,01159.npz,dataset\ASL\adopt\01159.npz,0.9666666666666667,0.9666666666666667,0.0011387370759621263,0.001950714155100286,0.06490801274776459,0.11119070649147034,0.00268914713524282,0.003954620100557804,low_hand_activity
ASL,adopt,01160.npz,dataset\ASL\adopt\01160.npz,1.0,1.0,0.0028955775778740644,0.0038288412615656853,0.1708390712738037,0.22590163350105286,0.008505390025675297,0.008373715914785862,two_hand
ASL,adopt,01162.npz,dataset\ASL\adopt\01162.npz,0.8833333333333333,0.8833333333333333,0.0086568184196949,0.009820269420742989,0.450154572725296,0.5106540322303772,0.012361804954707623,0.008737224154174328,two_hand
ASL,adopt,65022.npz,dataset\ASL\adopt\65022.npz,0.8666666666666667,0.8666666666666667,0.008680085651576519,0.00684256199747324,0.4426843822002411,0.3489706516265869,0.014426751993596554,0.00930881779640913,two_hand
ASL,adult,01206.npz,dataset\ASL\adult\01206.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,adult,01207.npz,dataset\ASL\adult\01207.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,adult,01208.npz,dataset\ASL\adult\01208.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,adult,01209.npz,dataset\ASL\adult\01209.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,adult,01214.npz,dataset\ASL\adult\01214.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,adult,01217.npz,dataset\ASL\adult\01217.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,adult,65024.npz,dataset\ASL\adult\65024.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,advanced,01226.npz,dataset\ASL\advanced\01226.npz,0.9402985074626866,0.9402985074626866,0.006446369923651218,0.008491193875670433,0.3996749222278595,0.5264540314674377,0.006374236196279526,0.007268878165632486,two_hand
ASL,advanced,01227.npz,dataset\ASL\advanced\01227.npz,0.9333333333333333,0.9333333333333333,0.02130635268986225,0.01673956774175167,1.1718493700027466,0.9206762313842773,0.03259235993027687,0.024408316239714622,two_hand
ASL,advanced,01229.npz,dataset\ASL\advanced\01229.npz,1.0,1.0,0.00181877170689404,0.004290676210075617,0.10730753093957901,0.2531498968601227,0.0018675449537113309,0.004578895401209593,right_one_hand
ASL,advanced,01231.npz,dataset\ASL\advanced\01231.npz,0.9594594594594594,0.9594594594594594,0.009984130971133709,0.014790245331823826,0.6988891959190369,1.0353171825408936,0.012799845077097416,0.015269200317561626,two_hand
ASL,advantage,01244.npz,dataset\ASL\advantage\01244.npz,0.9066666666666666,0.9066666666666666,0.011370567604899406,0.012203807011246681,0.7618280053138733,0.817655086517334,0.01820114068686962,0.016949180513620377,two_hand
ASL,advantage,01245.npz,dataset\ASL\advantage\01245.npz,0.7666666666666667,0.7666666666666667,0.01960977166891098,0.017249975353479385,0.8824397325515747,0.7762489318847656,0.03633855655789375,0.024264154955744743,two_hand
ASL,advantage,01252.npz,dataset\ASL\advantage\01252.npz,0.8666666666666667,0.8666666666666667,0.012132725678384304,0.015256569720804691,0.6187689900398254,0.7780850529670715,0.019225096330046654,0.020972982048988342,two_hand
ASL,advantage,65025.npz,dataset\ASL\advantage\65025.npz,0.9,0.9,0.009886372834444046,0.01063550729304552,0.5239777565002441,0.5636819005012512,0.0233173668384552,0.020736927166581154,two_hand
ASL,adverb,01264.npz,dataset\ASL\adverb\01264.npz,0.9,0.9,0.0017189917853102088,0.0029578248504549265,0.09110656380653381,0.15676471590995789,0.001929811085574329,0.004415710456669331,right_one_hand
ASL,adverb,01265.npz,dataset\ASL\adverb\01265.npz,0.9166666666666666,0.9166666666666666,0.009838596917688847,0.009649395942687988,0.6395087838172913,0.6272107362747192,0.013820959255099297,0.010812745429575443,two_hand
ASL,adverb,01266.npz,dataset\ASL\adverb\01266.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,adverb,01268.npz,dataset\ASL\adverb\01268.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,affect,01318.npz,dataset\ASL\affect\01318.npz,0.8378378378378378,0.8378378378378378,0.004981478210538626,0.00697280652821064,0.30387017130851746,0.4253411889076233,0.005917422007769346,0.005981847178190947,two_hand
ASL,affect,01319.npz,dataset\ASL\affect\01319.npz,0.7333333333333333,0.7333333333333333,0.0048477728851139545,0.005597549956291914,0.20845423638820648,0.24069464206695557,0.0037429663352668285,0.005102034192532301,two_hand
ASL,affect,01320.npz,dataset\ASL\affect\01320.npz,0.9361702127659575,0.9361702127659575,0.00704402569681406,0.0063220118172466755,0.6128302216529846,0.5500150322914124,0.010801874101161957,0.008358669467270374,two_hand
ASL,affect,01321.npz,dataset\ASL\affect\01321.npz,0.7833333333333333,0.7833333333333333,0.006037458311766386,0.0057664369232952595,0.2777230739593506,0.2652561068534851,0.005829730536788702,0.007226777728646994,two_hand
ASL,affect,01323.npz,dataset\ASL\affect\01323.npz,0.31666666666666665,0.31666666666666665,0.0065116859041154385,0.008839776739478111,0.11721034348011017,0.1591159850358963,0.016287004575133324,0.024435946717858315,two_hand
ASL,affect,01327.npz,dataset\ASL\affect\01327.npz,0.9264705882352942,0.9264705882352942,0.006381156854331493,0.008059251122176647,0.39563173055648804,0.4996735453605652,0.013034786097705364,0.017454955726861954,two_hand
ASL,afraid,01373.npz,dataset\ASL\afraid\01373.npz,0.8,0.8,0.004616213031113148,0.007325831335037947,0.21696200966835022,0.3443140685558319,0.006131527945399284,0.01043177954852581,two_hand
ASL,afraid,01374.npz,dataset\ASL\afraid\01374.npz,0.85,0.85,0.013179297558963299,0.013340344652533531,0.6589648723602295,0.6670172214508057,0.032890934497117996,0.02550690621137619,two_hand
ASL,afraid,01376.npz,dataset\ASL\afraid\01376.npz,1.0,1.0,0.002596795791760087,0.004378515295684338,0.15321095287799835,0.25833240151405334,0.0033503116574138403,0.005870256572961807,two_hand
ASL,afraid,01377.npz,dataset\ASL\afraid\01377.npz,0.9666666666666667,0.9666666666666667,0.0022694552317261696,0.0025382100138813257,0.1293589472770691,0.14467796683311462,0.0038969735614955425,0.004693752620369196,two_hand
ASL,afraid,01381.npz,dataset\ASL\afraid\01381.npz,0.9,0.9,0.008995002135634422,0.009645754471421242,0.47673511505126953,0.5112249851226807,0.014680501073598862,0.011851359158754349,two_hand
ASL,africa,01383.npz,dataset\ASL\africa\01383.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,africa,01384.npz,dataset\ASL\africa\01384.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,africa,01385.npz,dataset\ASL\africa\01385.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,africa,01386.npz,dataset\ASL\africa\01386.npz,0.4666666666666667,0.4666666666666667,0.006268925499171019,0.004781756084412336,0.16926099359989166,0.12910741567611694,0.0040803588926792145,0.0046821460127830505,two_hand
ASL,africa,01387.npz,dataset\ASL\africa\01387.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,africa,01388.npz,dataset\ASL\africa\01388.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,africa,01391.npz,dataset\ASL\africa\01391.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,africa,01398.npz,dataset\ASL\africa\01398.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,africa,65029.npz,dataset\ASL\africa\65029.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,after,01418.npz,dataset\ASL\after\01418.npz,0.9,0.9,0.006328832358121872,0.007724973373115063,0.3354281187057495,0.4094235897064209,0.010903324000537395,0.010136477649211884,two_hand
ASL,after,01419.npz,dataset\ASL\after\01419.npz,0.8666666666666667,0.8666666666666667,0.011380571871995926,0.013069947250187397,0.5804091691970825,0.666567325592041,0.014421515166759491,0.017258882522583008,two_hand
ASL,after,01420.npz,dataset\ASL\after\01420.npz,0.8666666666666667,0.8666666666666667,0.005880866665393114,0.007230920717120171,0.29992419481277466,0.36877694725990295,0.0059387655928730965,0.007761690765619278,two_hand
ASL,after,01421.npz,dataset\ASL\after\01421.npz,0.7166666666666667,0.7166666666666667,0.015482492744922638,0.013075999915599823,0.6502646803855896,0.5491920113563538,0.041128747165203094,0.03190390765666962,two_hand
ASL,after,01422.npz,dataset\ASL\after\01422.npz,0.926829268292683,0.926829268292683,0.008330236189067364,0.008542821742594242,0.6247677206993103,0.6407116651535034,0.02675025910139084,0.018600663170218468,two_hand
ASL,after,01428.npz,dataset\ASL\after\01428.npz,0.8166666666666667,0.8166666666666667,0.004711879882961512,0.006701825652271509,0.22617024183273315,0.32168763875961304,0.0056716869585216045,0.007312985137104988,two_hand
ASL,after,65030.npz,dataset\ASL\after\65030.npz,0.9166666666666666,0.9166666666666666,0.016496405005455017,0.017886163666844368,0.8908058404922485,0.9658527970314026,0.03875604644417763,0.03590476140379906,two_hand
ASL,afternoon,01433.npz,dataset\ASL\afternoon\01433.npz,0.8166666666666667,0.8166666666666667,0.010402706451714039,0.010395243763923645,0.49932989478111267,0.49897170066833496,0.017202777788043022,0.012963786721229553,two_hand
ASL,afternoon,01434.npz,dataset\ASL\afternoon\01434.npz,0.8833333333333333,0.8833333333333333,0.004062707535922527,0.005674449726939201,0.21126079559326172,0.29507139325141907,0.004207938443869352,0.004419450182467699,two_hand
ASL,afternoon,01435.npz,dataset\ASL\afternoon\01435.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,afternoon,01436.npz,dataset\ASL\afternoon\01436.npz,0.8809523809523809,0.8809523809523809,0.008403565734624863,0.007430290337651968,0.6134603023529053,0.542411208152771,0.023310478776693344,0.016408758237957954,two_hand
ASL,afternoon,01438.npz,dataset\ASL\afternoon\01438.npz,1.0,1.0,0.0018216725438833237,0.0034880873281508684,0.10747867822647095,0.20579715073108673,0.002389478264376521,0.004656367935240269,right_one_hand
ASL,afternoon,01442.npz,dataset\ASL\afternoon\01442.npz,0.8333333333333334,0.8333333333333334,0.011755574494600296,0.015264773741364479,0.5760231614112854,0.7479739189147949,0.025654714554548264,0.025774123147130013,two_hand
ASL,afternoon,65031.npz,dataset\ASL\afternoon\65031.npz,0.8666666666666667,0.8666666666666667,0.003980469424277544,0.0058919526636600494,0.20300394296646118,0.3004895746707916,0.006202970631420612,0.008673992939293385,two_hand
ASL,again,01460.npz,dataset\ASL\again\01460.npz,0.8166666666666667,0.8166666666666667,0.03220633044838905,0.022258048877120018,1.5459039211273193,1.0683863162994385,0.03697454184293747,0.023102058097720146,two_hand
ASL,again,01461.npz,dataset\ASL\again\01461.npz,0.8833333333333333,0.8833333333333333,0.005234748125076294,0.006566402968019247,0.2722069025039673,0.341452956199646,0.007185673341155052,0.01106977928429842,two_hand
ASL,again,01462.npz,dataset\ASL\again\01462.npz,0.8333333333333334,0.8333333333333334,0.014146050438284874,0.020083874464035034,0.6931564807891846,0.9841098189353943,0.03452711179852486,0.03910398855805397,two_hand
ASL,again,01463.npz,dataset\ASL\again\01463.npz,0.9420289855072463,0.9420289855072463,0.016005627810955048,0.016318773850798607,1.024360179901123,1.0444015264511108,0.035450443625450134,0.030092505738139153,two_hand
ASL,again,01464.npz,dataset\ASL\again\01464.npz,0.819672131147541,0.819672131147541,0.008602447807788849,0.013892940245568752,0.4215199649333954,0.6807540655136108,0.008220872841775417,0.014297311194241047,two_hand
ASL,again,01466.npz,dataset\ASL\again\01466.npz,1.0,1.0,0.0148273641243577,0.01312244776636362,0.874814510345459,0.7742244005203247,0.03178265318274498,0.02511277236044407,two_hand
ASL,again,01471.npz,dataset\ASL\again\01471.npz,0.75,0.75,0.015184849500656128,0.015473873354494572,0.6681333780288696,0.6808504462242126,0.024374783039093018,0.01984553597867489,two_hand
ASL,again,65032.npz,dataset\ASL\again\65032.npz,0.8333333333333334,0.8333333333333334,0.00929852295666933,0.009060430340468884,0.4556276202201843,0.44396108388900757,0.01339284423738718,0.011273429729044437,two_hand
ASL,against,01473.npz,dataset\ASL\against\01473.npz,0.8666666666666667,0.8666666666666667,0.01966816373169422,0.01196393184363842,1.0030763149261475,0.6101605296134949,0.031530581414699554,0.01661076955497265,two_hand
ASL,against,01474.npz,dataset\ASL\against\01474.npz,0.8840579710144928,0.8840579710144928,0.004632513038814068,0.0052095563150942326,0.27795079350471497,0.3125733733177185,0.005694825667887926,0.006350967101752758,two_hand
ASL,against,01477.npz,dataset\ASL\against\01477.npz,1.0,1.0,0.0006834740634076297,0.001547175575979054,0.040324971079826355,0.09128335863351822,0.0015630186535418034,0.0037465039640665054,low_hand_activity
ASL,against,01479.npz,dataset\ASL\against\01479.npz,0.8,0.8,0.005758232437074184,0.0071674492210149765,0.2706369161605835,0.33687010407447815,0.008476216346025467,0.007548062596470118,two_hand
ASL,against,65033.npz,dataset\ASL\against\65033.npz,0.9,0.9,0.013890575617551804,0.012626214884221554,0.7362005114555359,0.6691893935203552,0.024856969714164734,0.025767633691430092,two_hand
ASL,age,01485.npz,dataset\ASL\age\01485.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,age,01486.npz,dataset\ASL\age\01486.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,age,01487.npz,dataset\ASL\age\01487.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,age,01489.npz,dataset\ASL\age\01489.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,age,01490.npz,dataset\ASL\age\01490.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,age,01495.npz,dataset\ASL\age\01495.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,age,65034.npz,dataset\ASL\age\65034.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,agenda,01505.npz,dataset\ASL\agenda\01505.npz,0.9166666666666666,0.9166666666666666,0.012551778927445412,0.01236041635274887,0.6777960658073425,0.6674624681472778,0.023610958829522133,0.017564186826348305,two_hand
ASL,agenda,01506.npz,dataset\ASL\agenda\01506.npz,0.9333333333333333,0.9333333333333333,0.010668016970157623,0.010620811022818089,0.5867409110069275,0.5841445922851562,0.01815999113023281,0.013003426603972912,two_hand
ASL,agenda,01507.npz,dataset\ASL\agenda\01507.npz,0.8666666666666667,0.8666666666666667,0.010550576262176037,0.014269781298935413,0.5380793809890747,0.7277588248252869,0.014351954683661461,0.020478587597608566,two_hand
